"X","Variable","Importance","Participant","NLP"
"KTGF156.19","Adverbs",0.00222109722222222,"KTGF156","LIWC"
"KTGF156.20","Conjunctions",0.00374423313492063,"KTGF156","LIWC"
"KTGF156.21","Negations",0.000830916666666667,"KTGF156","LIWC"
"KTGF156.22","Verb",0.00239935416666667,"KTGF156","LIWC"
"KTGF156.23","Adjectives",0.00182097916666667,"KTGF156","LIWC"
"KTGF156.24","Quantity",0.00117960416666667,"KTGF156","LIWC"
"KTGF156.25","Drives",0.00311210416666667,"KTGF156","LIWC"
"KTGF156.26","Affiliation",0.00419893055555556,"KTGF156","LIWC"
"KTGF156.27","Achieve",0.00118497222222222,"KTGF156","LIWC"
"KTGF156.28","Cognition",0.00196914583333333,"KTGF156","LIWC"
"KTGF156.29","Cognitive processes",0.00207262003968254,"KTGF156","LIWC"
"KTGF156.30","Insight",0.0016703621031746,"KTGF156","LIWC"
"KTGF156.31","Cause",0.00128465476190476,"KTGF156","LIWC"
"KTGF156.32","Discrepancy",0.00394055952380952,"KTGF156","LIWC"
"KTGF156.33","Differentiation",0.00144410416666667,"KTGF156","LIWC"
"KTGF156.34","Affect",0.0061138125,"KTGF156","LIWC"
"KTGF156.35","Positive tone",0.00582355654761905,"KTGF156","LIWC"
"KTGF156.36","Negative tone",0.00117425,"KTGF156","LIWC"
"KTGF156.37","Emotion",0.00187628968253968,"KTGF156","LIWC"
"KTGF156.38","Social",0.00295322222222222,"KTGF156","LIWC"
"KTGF156.39","Socbehav",0.00198430555555556,"KTGF156","LIWC"
"KTGF156.40","Communication",0.000953340277777777,"KTGF156","LIWC"
"KTGF156.41","Social referents",0.00780588888888889,"KTGF156","LIWC"
"KTGF156.42","Family",0.0031516001984127,"KTGF156","LIWC"
"KTGF156.43","Friend",0.00206680654761905,"KTGF156","LIWC"
"KTGF156.44","Female",0.00207232837301587,"KTGF156","LIWC"
"KTGF156.45","Lifestyle",0.00237033333333333,"KTGF156","LIWC"
"KTGF156.46","Leisure",0.00676500694444444,"KTGF156","LIWC"
"KTGF156.47","Work",0.00232058333333333,"KTGF156","LIWC"
"KTGF156.48","Physical",0.000846340277777778,"KTGF156","LIWC"
"KTGF156.49","Acquire",0.00123101388888889,"KTGF156","LIWC"
"KTGF156.50","Allure",0.00328361805555556,"KTGF156","LIWC"
"KTGF156.51","Perception",0.00472770634920635,"KTGF156","LIWC"
"KTGF156.52","Motion",0.00110782175925926,"KTGF156","LIWC"
"KTGF156.53","Space",0.00363523611111111,"KTGF156","LIWC"
"KTGF156.54","Visual",0.000878402777777777,"KTGF156","LIWC"
"KTGF156.55","Auditory",0.00169646527777778,"KTGF156","LIWC"
"KTGF156.56","Time LIWC",0.0015361875,"KTGF156","LIWC"
"KTGF156.57","FocusPast",0.00248128472222222,"KTGF156","LIWC"
"KTGF156.58","FocusPresent",0.00198725396825397,"KTGF156","LIWC"
"KTGF156.59","FocusFuture",0.00253984325396825,"KTGF156","LIWC"
"KTGF156.60","AllPunc",0.00111291666666667,"KTGF156","LIWC"
"KTGF156.61","Apostrophes",0.00174152876984127,"KTGF156","LIWC"
"KTGF156.62","Compound",0.00336554861111111,"KTGF156","LIWC"
"KTGF156.63","PA VADER",0.00484520833333334,"KTGF156","Vader"
"KTGF156.64","Neutral VADER",0.00347927083333333,"KTGF156","LIWC"
"KTGF156.65","NA VADER",0.00134709027777778,"KTGF156","Vader"
"KTGF156.66","ThoughtLength",0.00350203472222222,"KTGF156","LIWC"
"KTGF156.67","StressLength",0.00279203472222222,"KTGF156","Text leangth"
"KTGF156.68","EnjoyLength",0.00327763888888889,"KTGF156","Text leangth"
"KTGF156.69","Topic_t1",0.00690184027777778,"KTGF156","LDA"
"KTGF156.70","Topic_t2",0.00268172916666667,"KTGF156","LDA"
"KTGF156.71","Topic_t3",0.00206231944444445,"KTGF156","LDA"
"KTGF156.72","Topic_t4",0.0084087337962963,"KTGF156","LDA"
"KTGF156.73","Topic_t5",0.00265418055555556,"KTGF156","LDA"
"KTGF156.74","Topic_t6",0.00549665575396825,"KTGF156","LDA"
"KTGF156.75","Happy GPT",0.000901333333333332,"KTGF156","GPT"
"KTGF156.76","Sad GPT",0.00217520138888889,"KTGF156","GPT"
"KTGF156.77","Nervous GPT",0.00152410218253968,"KTGF156","GPT"
"KTGF156.78","Interested GPT",0.000902291666666667,"KTGF156","GPT"
"KTGF156.79","Angry GPT",0.00211333035714286,"KTGF156","GPT"
"KTGF156.80","Excited GPT",0.00310458035714286,"KTGF156","GPT"
"KTGF156.81","Bored GPT",0.00116868055555556,"KTGF156","GPT"
"KTGF156.82","NA GPT",0.00474070833333333,"KTGF156","GPT"
"KTGF156.83","PA GPT",0.00214055555555556,"KTGF156","GPT"
"KTGF157.1","Time",0.00726128004535147,"KTGF157","Time"
"KTGF157.2","Word Count",0.00805447619047619,"KTGF157","Text leangth"
"KTGF157.3","Analytic",0.00754281049562682,"KTGF157","LIWC"
"KTGF157.4","Clout",0.0139860300889586,"KTGF157","LIWC"
"KTGF157.5","Authentic",0.00586368440233236,"KTGF157","LIWC"
"KTGF157.6","WordPerSentence",0.00704261719233148,"KTGF157","Text leangth"
"KTGF157.7","BigWords",0.0126919572400389,"KTGF157","LIWC"
"KTGF157.8","Dictionary",0.0130550952380952,"KTGF157","LIWC"
"KTGF157.9","Linguistic",0.00971977016520895,"KTGF157","LIWC"
"KTGF157.10","Function",0.00744321477162293,"KTGF157","LIWC"
"KTGF157.11","Pronoun",0.00288918561710398,"KTGF157","LIWC"
"KTGF157.12","Personal pronouns",0.0058666739700209,"KTGF157","LIWC"
"KTGF157.13","i",0.00389999814471243,"KTGF157","LIWC"
"KTGF157.14","Determiners",0.0046067364630834,"KTGF157","LIWC"
"KTGF157.15","Article",0.0035595963806372,"KTGF157","LIWC"
"KTGF157.16","Preposition",0.00343409523809524,"KTGF157","LIWC"
"KTGF157.17","Auxiliary verbs",0.00469530029154519,"KTGF157","LIWC"
"KTGF157.18","Adverbs",0.012050566893424,"KTGF157","LIWC"
"KTGF157.19","Verb",0.00393418400986768,"KTGF157","LIWC"
"KTGF157.20","Adjectives",0.00780790405512854,"KTGF157","LIWC"
"KTGF157.21","Quantity",0.00236118647458984,"KTGF157","LIWC"
"KTGF157.22","Drives",0.00434426336248785,"KTGF157","LIWC"
"KTGF157.23","Cognition",0.0110620022675737,"KTGF157","LIWC"
"KTGF157.24","Cognitive processes",0.0113210075563341,"KTGF157","LIWC"
"KTGF157.25","Affect",0.00327426130452181,"KTGF157","LIWC"
"KTGF157.26","Positive tone",0.00289268642695173,"KTGF157","LIWC"
"KTGF157.27","Negative tone",0.00274435568513119,"KTGF157","LIWC"
"KTGF157.28","Emotion",0.0016964126984127,"KTGF157","LIWC"
"KTGF157.29","Lifestyle",0.00809830021679002,"KTGF157","LIWC"
"KTGF157.30","Leisure",0.00389667346938776,"KTGF157","LIWC"
"KTGF157.31","Work",0.0100895947521866,"KTGF157","LIWC"
"KTGF157.32","Physical",0.00393829397473275,"KTGF157","LIWC"
"KTGF157.33","Allure",0.00838288447926623,"KTGF157","LIWC"
"KTGF157.34","Perception",0.00389358353891007,"KTGF157","LIWC"
"KTGF157.35","Space",0.00678728014842301,"KTGF157","LIWC"
"KTGF157.36","Visual",0.00128790719144801,"KTGF157","LIWC"
"KTGF157.37","Time LIWC",0.00833082604470359,"KTGF157","LIWC"
"KTGF157.38","FocusPresent",0.00260696598639456,"KTGF157","LIWC"
"KTGF157.39","AllPunc",0.00405900680272109,"KTGF157","LIWC"
"KTGF157.40","Apostrophes",0.00379588482492564,"KTGF157","LIWC"
"KTGF157.41","Compound",0.0100892200107149,"KTGF157","LIWC"
"KTGF157.42","PA VADER",0.00441199474693352,"KTGF157","Vader"
"KTGF157.43","Neutral VADER",0.0097118392452219,"KTGF157","LIWC"
"KTGF157.44","ThoughtLength",0.00784707865830315,"KTGF157","LIWC"
"KTGF157.45","StressLength",0.010600925798891,"KTGF157","Text leangth"
"KTGF157.46","EnjoyLength",0.00713738735494198,"KTGF157","Text leangth"
"KTGF157.47","Topic_t1",0.00855234936831876,"KTGF157","LDA"
"KTGF157.48","Topic_t2",0.0116462106366356,"KTGF157","LDA"
"KTGF157.49","Topic_t3",0.00541861645610625,"KTGF157","LDA"
"KTGF157.50","Topic_t4",0.00453953838678329,"KTGF157","LDA"
"KTGF157.51","Topic_t5",0.00560404923874312,"KTGF157","LDA"
"KTGF157.52","Topic_t6",0.0110815582206909,"KTGF157","LDA"
"KTGF157.53","Happy GPT",0.00697177833730895,"KTGF157","GPT"
"KTGF157.54","Sad GPT",0.00238893521218011,"KTGF157","GPT"
"KTGF157.55","Nervous GPT",0.00376036491739553,"KTGF157","GPT"
"KTGF157.56","Interested GPT",0.0112489173955296,"KTGF157","GPT"
"KTGF157.57","Angry GPT",0.00573536394557823,"KTGF157","GPT"
"KTGF157.58","Excited GPT",0.00432904405571752,"KTGF157","GPT"
"KTGF157.59","Bored GPT",0.00532773522395971,"KTGF157","GPT"
"KTGF157.60","NA GPT",0.00466682681037783,"KTGF157","GPT"
"KTGF157.61","PA GPT",0.0160100752988508,"KTGF157","GPT"
"KTGF158.1","Time",0.325020854460094,"KTGF158","Time"
"KTGF158.2","Word Count",0.0013188544600939,"KTGF158","Text leangth"
"KTGF158.3","Analytic",0.00174881690140845,"KTGF158","LIWC"
"KTGF158.4","Clout",0.00306366197183098,"KTGF158","LIWC"
"KTGF158.5","Authentic",0.000928732394366198,"KTGF158","LIWC"
"KTGF158.6","WordPerSentence",0.000871408450704224,"KTGF158","Text leangth"
"KTGF158.7","BigWords",0.00435032863849765,"KTGF158","LIWC"
"KTGF158.8","Dictionary",0.0101902065727699,"KTGF158","LIWC"
"KTGF158.9","Linguistic",0.0118187699530516,"KTGF158","LIWC"
"KTGF158.10","Function",0.00158422535211268,"KTGF158","LIWC"
"KTGF158.11","Pronoun",0.0014056338028169,"KTGF158","LIWC"
"KTGF158.12","Personal pronouns",0.00563538028169014,"KTGF158","LIWC"
"KTGF158.13","i",0.00228476056338028,"KTGF158","LIWC"
"KTGF158.14","We",0.00123376525821597,"KTGF158","LIWC"
"KTGF158.15","Impersonal pronouns",0.00088469483568075,"KTGF158","LIWC"
"KTGF158.16","Determiners",0.00146280751173709,"KTGF158","LIWC"
"KTGF158.17","Article",0.00490178403755868,"KTGF158","LIWC"
"KTGF158.18","Preposition",0.00600365258215963,"KTGF158","LIWC"
"KTGF158.19","Auxiliary verbs",0.0116313333333333,"KTGF158","LIWC"
"KTGF158.20","Adverbs",0.00119270422535211,"KTGF158","LIWC"
"KTGF158.21","Conjunctions",0.00529173708920188,"KTGF158","LIWC"
"KTGF158.22","Negations",0.000792112676056338,"KTGF158","LIWC"
"KTGF158.23","Verb",0.0186725352112676,"KTGF158","LIWC"
"KTGF158.24","Adjectives",0.00399455399061034,"KTGF158","LIWC"
"KTGF158.25","Quantity",0.00052225352112676,"KTGF158","LIWC"
"KTGF158.26","Drives",0.00318269483568075,"KTGF158","LIWC"
"KTGF158.27","Affiliation",0.00687115492957747,"KTGF158","LIWC"
"KTGF158.28","Achieve",0.00380950234741784,"KTGF158","LIWC"
"KTGF158.29","Cognition",0.00109445070422535,"KTGF158","LIWC"
"KTGF158.30","Cognitive processes",0.00114191549295775,"KTGF158","LIWC"
"KTGF158.31","Insight",0.000745915492957746,"KTGF158","LIWC"
"KTGF158.32","Discrepancy",0.0147443568075117,"KTGF158","LIWC"
"KTGF158.33","Affect",0.00406676056338028,"KTGF158","LIWC"
"KTGF158.34","Positive tone",0.00109761502347418,"KTGF158","LIWC"
"KTGF158.35","Negative tone",0.00176292957746479,"KTGF158","LIWC"
"KTGF158.36","Emotion",0.036305661971831,"KTGF158","LIWC"
"KTGF158.37","PA LIWC",0.0164787323943662,"KTGF158","LIWC"
"KTGF158.38","NA LIWC",0.000514366197183098,"KTGF158","LIWC"
"KTGF158.39","Social",0.00138467605633803,"KTGF158","LIWC"
"KTGF158.40","Socbehav",0.00577281690140845,"KTGF158","LIWC"
"KTGF158.41","Social referents",0.00273815962441314,"KTGF158","LIWC"
"KTGF158.42","Family",0.0283939812206573,"KTGF158","LIWC"
"KTGF158.43","Lifestyle",0.005039220657277,"KTGF158","LIWC"
"KTGF158.44","Leisure",0.00144950234741784,"KTGF158","LIWC"
"KTGF158.45","Home",0.000452863849765258,"KTGF158","LIWC"
"KTGF158.46","Work",0.0345079061032864,"KTGF158","LIWC"
"KTGF158.47","Physical",0.00104291079812206,"KTGF158","LIWC"
"KTGF158.48","Food",0.000895774647887325,"KTGF158","LIWC"
"KTGF158.49","Acquire",0.00208687323943662,"KTGF158","LIWC"
"KTGF158.50","Allure",0.00636361502347418,"KTGF158","LIWC"
"KTGF158.51","Perception",0.00170742723004695,"KTGF158","LIWC"
"KTGF158.52","Motion",0.000450591549295776,"KTGF158","LIWC"
"KTGF158.53","Space",0.0009437558685446,"KTGF158","LIWC"
"KTGF158.54","Time LIWC",0.00198892018779343,"KTGF158","LIWC"
"KTGF158.55","FocusPast",0.00796639436619718,"KTGF158","LIWC"
"KTGF158.56","FocusPresent",0.000619577464788731,"KTGF158","LIWC"
"KTGF158.57","FocusFuture",0.000276619718309859,"KTGF158","LIWC"
"KTGF158.58","Conversation",0.0275029671361502,"KTGF158","LIWC"
"KTGF158.60","AllPunc",0.000898704225352112,"KTGF158","LIWC"
"KTGF158.61","Apostrophes",0.00212214084507042,"KTGF158","LIWC"
"KTGF158.62","Compound",0.00437977464788732,"KTGF158","LIWC"
"KTGF158.63","PA VADER",0.00128177464788732,"KTGF158","Vader"
"KTGF158.64","Neutral VADER",0.0122292676056338,"KTGF158","LIWC"
"KTGF158.65","NA VADER",0.0166135962441315,"KTGF158","Vader"
"KTGF158.66","ThoughtLength",0.00785487323943662,"KTGF158","LIWC"
"KTGF158.67","StressLength",0.0022990985915493,"KTGF158","Text leangth"
"KTGF158.68","EnjoyLength",0.00721933333333334,"KTGF158","Text leangth"
"KTGF158.69","Topic_t1",0.0027194366197183,"KTGF158","LDA"
"KTGF158.70","Topic_t2",0.00278116431924883,"KTGF158","LDA"
"KTGF158.71","Topic_t3",0.0041855117370892,"KTGF158","LDA"
"KTGF158.72","Topic_t4",0.0277580093896714,"KTGF158","LDA"
"KTGF158.73","Topic_t5",0.00191347417840375,"KTGF158","LDA"
"KTGF158.74","Topic_t6",0.0190085633802817,"KTGF158","LDA"
"KTGF158.75","Happy GPT",0.0013336338028169,"KTGF158","GPT"
"KTGF158.76","Sad GPT",0.206130807511737,"KTGF158","GPT"
"KTGF158.77","Nervous GPT",0.00775066666666667,"KTGF158","GPT"
"KTGF158.78","Interested GPT",0.00462693896713615,"KTGF158","GPT"
"KTGF158.79","Angry GPT",0.00288150234741784,"KTGF158","GPT"
"KTGF158.80","Excited GPT",0.00362462910798123,"KTGF158","GPT"
